PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,StudentID,TrialID,Label
-0.8670583758018909,-0.06961042249003695,-1.07224171562308,2.490861262140618,-0.8397668443727957,-0.025847637408347928,-1.540698607901042,0.8081622780300833,2.4258530017152884,0.44540103203184117,0.0356928753579141,-0.9945904381747945,0.19522104356024483,-0.23373854716753242,-0.7586455512548452,-0.3522002599100579,0.301619242049118,0.9632867651439113,0.3789992207885922,1.0715646113554205,0.30582076761045934,1,1Item9,0
-1.2924820412052929,-0.27108492016712554,0.5038694428183391,2.0821556518720894,0.15357585402474247,-0.14866881562008324,-1.0181830694422713,-0.2502399818456364,-0.04865822002550704,0.9721648590950872,-0.3683499474441242,-0.41921509065587975,0.6773737178095335,0.5139648141347993,-1.7604731938259188,0.07795810779166365,-0.43981894656657294,1.0521270248525996,-0.09279100764705472,0.14080144474974476,0.2365976396545574,1,1Item10,1
0.016846995256314938,-2.5185530602648445,-2.08673386703704,-0.10704770440048846,-0.34778247336202794,0.38465394588352664,-0.7756816034733613,0.8690014304817655,4.323061681344934,2.2686858945043396,-0.4623240187016345,-0.48355367558422435,0.054726705262938914,-0.7667978883375756,0.06968484666762707,-0.18593379935318222,0.4091718003973807,0.2834272077897399,-0.04393368396926937,0.012031885735165488,0.20720124955622282,1,2spl1,1
-0.7534445452970431,0.24825130844670598,1.7012205997189649,3.549325180291503,-1.5639735684520344,-0.04408878422155968,2.6783358773765467,-1.2840455794460042,-0.07207310977896751,2.496013506100131,-1.0327479356981573,0.5962429721104477,0.8937056724818335,-0.19123140216226114,-2.0625805816077754,0.2548900600040823,-0.5637596207832577,0.13893121901160171,0.046628122351784866,0.16150018681626238,-0.15790140808136635,1,2spl2,1
-0.9893455170413621,0.0493484022464827,-2.227191120600107,2.2615207107278006,-0.3340380924561252,0.19737924530895784,-1.1347802520974533,0.6654177709186602,3.62794123897283,0.8452049183960273,0.9031486145598135,-0.5504362756246078,-0.8127996054823848,-1.1931320292115055,1.1375703521109588,-0.19464843324072376,0.1087585847550403,-0.20221665581292,-0.9278123646487325,0.3249976308578783,0.18664113458372802,1,2Item1,1
-1.1259759761323271,0.20402448669905085,-3.679930007767938,2.6617866929836715,-0.6454699473403787,0.34134632504912066,-2.4630892171168726,1.249706531770203,4.620114404193072,2.232857256884166,2.0372403931098724,-1.2403456011640945,-1.7051166263252424,-2.7907159997017237,3.258274429800832,-0.7840887612525604,0.5664060869645076,-1.462803338690167,-1.4275565936913417,0.5651881937768736,0.4431765298247298,1,2Item2,1
-1.3495000072360588,0.2630276051120697,-2.701351581368514,2.1318597878380343,1.1251200478543086,-0.44666082694693077,-0.9924438127532038,-0.8883711583170465,-0.38192077695158966,0.7761719582348915,0.3494784322770063,-0.49315415327648643,0.4543289574377108,0.5510589642058478,-1.4743351969748748,0.3246444544046315,-1.4162035212645594,0.46297970354327317,-0.8933050305050143,0.10278304231598016,-0.05026447214889259,1,2Item3,1
-1.46811499262785,0.18433259376213534,-1.5291619034665842,2.2969838988384,0.5793637075914608,-0.3558443808035873,-1.8488212911252022,0.5044829393103797,-0.24144032394811119,0.4453284054070529,0.022410015133153688,-0.3005112803225467,0.5434157067567146,0.4344044537173616,-1.8031509987509275,-0.10237463335901469,-0.12448434615208984,0.414559181294426,0.30018652999556295,0.29031434150665814,0.4760607464321441,1,2Item4,1
-1.1627469885179418,0.36224926122137957,-0.6294859952149466,2.9872203674526676,-0.8259695844349928,0.11003727966126273,-0.635170409731152,0.5152205907305623,2.8503197723156353,0.610043214966199,0.2379552960600852,-0.6750039006111255,-0.1620988017225174,-0.7254724934093011,-0.2564431226886793,-0.3591265303215717,0.41894952748940806,-0.02033363953907479,0.4191785430860854,0.8324145511141818,-0.12298027301874992,1,2Item5,1
-1.5337564442434404,-0.001690093003079116,-0.5160372365334299,2.352689064827188,0.1853968106556827,-0.26435809064652777,-0.8188915068055612,-0.5026867557810876,0.8059809662916564,-0.1257487348683462,-0.09129058619463402,-0.6818332993996725,0.6112120203583384,0.25014887841221123,-1.863778696493309,0.09545654782332226,-0.7675942832500573,0.46242297681037225,0.08740044928546195,0.44960475473745076,0.07608300609666316,1,2Item6,0
-2.3607383593053153,-0.021109423730562484,2.379695399627882,2.564233058383055,-0.31361509264931386,0.2725920419314548,-2.022442402483471,0.9002463342459047,1.8861429335213538,1.7593341717929507,0.3059690508789411,-0.41342014563854595,0.014333221694339243,0.011687489603864249,-1.6967435501682528,-0.0872404580955075,-0.2522459059086831,1.0296612839054011,0.017217601762140402,0.12099790889650504,-0.03571582431081763,1,2Item7,0
-0.5324631222533629,-0.23344124242113942,-1.2441893328829057,1.906195394725081,0.23179442407270998,-0.20755623757204023,-1.0199343990423912,-0.17544948086946865,1.3129277485921176,0.18910968401092498,0.4806656055107104,-0.19979160515712718,-0.06241697833870574,1.0078811233015723,-1.1817943009663299,0.1476291076829168,-0.7399697116557985,0.37762961590725974,0.13685142703935854,0.28029834332642023,0.25471139970403334,1,2Item8,1
-1.1323559515747772,-0.40832863172727885,0.3997849571502139,1.9449900973841052,-0.10936714097575359,-0.1287327036776836,-1.1526086290044013,0.7898681973168397,0.5763331139553872,0.8051762697054666,-0.14201785495495156,-0.4914743234015422,0.4693533912054588,0.12803149325100488,-1.6103757851357225,-0.5024690050979862,0.16147627870986636,-0.41838757644406255,0.6282448248060518,0.5455823215526969,0.07464920875027423,1,2Item9,0
-1.3232085079831233,0.27242129702060314,1.2658330878678823,3.431032713070237,-1.5667808989204333,0.8715651251007132,-0.9999975113554688,1.5269843866470882,4.994928078945995,5.6555566358631255,0.6607025836401886,0.2241315929757681,-0.7809523708415956,-1.6442411280927856,-1.0337244469217588,-0.12333974859053892,0.34596644022216516,0.8529510025495806,1.4638398064194433,0.15872443826195046,0.584505326943953,1,2Item10,1
-1.9107000107791785,-2.3174469860735774,-2.796938450839284,1.0518410669394849,-0.4874589654510131,0.3245313550591996,-0.7157329580463169,-0.1671431644314211,4.654016184031459,2.543349444933926,0.6339047114080303,-0.6240569467550334,-0.6352470948282968,-1.3841109867935724,1.4820927904308427,-0.7747313627680158,0.8073466390234135,-0.6842197903643524,-1.2966598409486352,0.697650622107715,0.6436166855956806,1,3spl1,1
-0.8433089886728627,-1.9090869698301314,-2.9417155948535236,0.8742210047048579,-0.13153859755628539,-0.7808733753546692,-0.3510541985805691,-0.2978846210103279,-1.3227791644950593,-0.36567833769310354,-0.6916713697599545,0.1491017464464191,1.3834693028957392,1.6238265153362057,-3.0280521327960654,0.09679177812293036,-1.164131364914381,1.1920491333530836,-0.7201876361107257,-0.3076440786149107,0.16357973660608935,1,3spl2,1
-1.154842018164905,0.2617817551240527,0.8534147528988214,3.2171294559006984,-1.2983479968844593,-0.2891823165605261,2.017042656105029,-1.104133774940564,0.423175210021054,-1.3635929423251059,-0.923252100950079,0.019352545546775398,0.9012765594587593,0.3667069873719577,-1.7777719672617105,0.24620544308011144,-0.642975880000048,0.5541151445974309,-0.6093754607881295,0.3499821941382025,-0.05418679658564785,1,3Item15,0
-0.21974196723679446,0.34302790616824697,-3.1624833861231565,2.2355194350397842,-0.04125311587070355,0.23967828863053714,-1.7913000932879892,0.5528418150650448,4.38093497905044,1.6892447970416609,1.8775030646043172,-0.9879176340928535,-1.5716793320893006,-1.9575707261263173,2.444396559655848,-0.325105580600609,-0.45221567197645396,-1.5792088094561185,-0.8246573601232722,1.059922479311321,-0.5547239555242175,1,3Item2,1
-0.22937699661786123,0.20922200017866094,-2.3751920732526304,2.3765129730075563,-0.45854097844697467,-0.6742408665829654,-0.4466118603469176,0.4905049364246088,-1.7782628597204375,-1.23847233041431,-0.8928743356121477,0.07978741591790842,1.0277361050177019,1.5348243943498856,-1.7669021591953695,0.649453766710052,-0.9779300576250186,1.4538053314703203,-0.5075181912119575,0.45069425663460344,0.29746702936879144,1,3Item5,1
-1.5450081529016555,0.12165213569898148,-1.690058196664248,2.928152798184247,-0.7186193975143348,-0.17464327711012348,-1.7792253317041427,1.1598780325144047,0.9126021629706652,1.0646543148533,-0.09893183926380253,-0.4580034477053456,0.4292471849138214,-0.794245720346976,-0.9735390400247094,-0.4182702429389313,0.6001204592271345,0.19769661186176846,0.2704449311252866,0.5902157822201289,0.8819059216119802,1,3Item12,1
0.23715228401355487,0.44777651257566364,-3.22463138472229,2.1099948463743137,0.27346935365390607,-0.2247879479354223,-1.795378256829844,0.5445122268361968,1.0547867210359843,0.6372055906284616,0.42966182029496713,-0.6150863377008554,-0.19641776569937958,-0.9125193321067834,0.7673312632556274,-0.08850438632370693,-0.15468336340185926,-1.1104604144063277,-0.310753205185538,0.6224977457778147,0.010572486634389535,1,3Item6,1
-1.142483981880376,-0.029489786495881572,-0.3377082638506286,2.4195938600455063,-0.325747195551974,-0.26854711681184795,-0.7373966719788733,0.8929641750845156,-0.05023542234792034,0.13512374177148462,-0.3605996642062407,0.6366880495269475,0.5424428053585809,0.7632867811970069,-2.169824963243072,0.14426266969073256,-0.2662833676331922,0.7189260558638451,0.4047500847301998,0.4296605897489795,0.6821044953699604,1,3Item8,1
-0.9468635952061305,-0.59119687811053,-1.8656633236214,1.7652226513378089,0.0813245076364232,-0.2527003797865951,-0.2911503654394967,-0.20962117830945476,0.840428863933663,0.33733012409498137,0.038783112954619045,-0.5502152623392401,0.33210760525015265,0.10342705426256235,-0.8359900973093889,0.012263523636966867,-0.7598833151865784,-0.2316116056028256,-0.521053235360584,0.24719413095190318,0.47740135674475526,1,3Item7,1
-2.375054446216655,0.018670054957695706,0.4234997332351916,2.5479894707669652,0.41940670523814894,-0.2426859113461243,-1.159637585491798,-0.36591677781317183,-0.09163524611979988,0.465881119532974,-0.048525321757182736,-0.574999639512636,0.6663067076743882,-0.2996387771338167,-1.6419106507988448,-0.3169121178133339,-0.3310987280160194,-0.19599098227793293,-0.3457265032271867,0.5842126546667923,0.29836401630609827,1,3Item9,1
-1.1670877453614787,0.3630559797411917,-0.671284401034799,2.4738618615064825,0.6135275387199941,-0.4854537827439822,-0.9164493015858439,-0.477519652317732,-0.4106000139834265,-0.3900396949839564,0.25255946044040595,-0.11167536350745706,0.5381870500250105,0.13180795564294545,-1.9363766732180485,-0.29163478085634964,-0.42721993047616486,-0.5212403774803708,0.21652132935500215,0.657348188424863,0.4455698943025412,1,3Item17,0
-2.087633254712699,0.14773439799278407,-0.9034639614976926,2.874273538805062,-0.510486845147363,0.3499700007233072,-1.9025707529332785,1.3034014694366205,3.9628667840806027,2.0953181353390637,1.0058550706114393,-0.6923611034221144,-0.6906739330786367,-1.6034510439270608,0.25243799405298123,-0.7703613758469064,0.8197989350036963,-0.321079942513292,0.06741604374884526,0.9307578202082939,0.60709747198621,1,3Item19,1
-0.49768960471399765,-0.27888616935899085,-1.2024696128816315,1.9335760972078626,-0.07531649263627933,-0.4412429953401459,-1.1223723666327963,0.9461330386610836,-1.0849731730000962,-0.19422297043849568,-0.6913616867304807,0.44437214453413687,0.7375346685004053,1.2152368838125713,-1.5643435226832396,0.1489849490770878,-0.07686710998527992,0.29430422732821393,0.2968805440417171,0.7887185710917513,0.47198693846477036,1,3Item11,1
-1.609308081593136,-0.7144051322879958,-1.090229490152097,2.021044365606029,-0.37091090249657466,-0.38321187543805246,-0.13822619710422085,0.6300780351510499,-0.12521253237082175,0.44298994474167813,1.204611027515147,1.563854201145653,-0.6355159051274173,2.1881298208257305,-1.4668375823007607,0.3592989779677497,-1.7149777868638305,1.0294717550151586,-1.3347467591390636,0.5632726478996256,0.21876913112184435,1,3Item4,1
-2.0095446382255364,-0.005282881383757882,-0.20083985558316808,2.679741825494757,-0.5014695622847205,-0.21157590994909717,0.2858607210149375,0.3800683306950092,1.3003208321470279,-0.4940173355432078,1.3675134876283217,1.024708060130509,-0.7766135904197667,1.0489752376367345,-0.9349171540524519,-0.3740184096676883,-0.4665880581732967,-0.175708018738902,-1.1684036891922143,0.5532241928819991,0.08004096170380735,1,3Item13,1
2.631675171422129,0.6238955414049441,-3.068596797276955,0.9968021193127979,0.2512325273012348,-0.30327803730788916,-2.0039626655934226,2.427685213089473,0.025131005576368794,-1.7107700946494606,0.9581887600378748,3.8421168588852366,-2.216184583383829,4.518880274905074,2.0251969188157073,2.594844905167766,-1.4646633294640032,1.1219359170656422,-0.5194296314472611,1.1805335746444954,-1.600275036587957,1,3Item10,1
-0.2289418809977092,-0.06158952500769955,-1.3374860940195397,-0.785073314499016,-0.34329813311470003,-0.3749306407953749,-0.44790701653098297,0.29746073409376056,-0.3166725752024117,0.12664751421187626,1.1132008514210576,-0.9338300522487564,-0.744429059608637,-0.24210694949792014,-0.9713789215801432,2.6518811692919733,1.1374981452491768,0.12604064796351602,-0.5073491591553485,0.7013701636815812,-0.40308794318422075,2,1spl1,0
-0.2275094875439258,-0.6188548095423205,-1.9098848350271178,-1.1884054800779753,-1.0002852640725002,-0.3807809755341592,0.38952066160627247,-0.0384252713837508,0.26445059819697503,0.2679145027473666,1.032245584054555,-1.4033859798743817,-0.6473851013380736,-0.7004888405235243,-1.2091031156544885,2.7085184628282786,2.1986646351846657,-0.5636584267053977,-0.09068347957438685,0.42286225897300195,-0.14445857552012561,2,1spl2,0
-0.7639065901069899,-1.3992080365674702,-1.8846284457091176,-0.9743503409120999,-0.3214732929042663,-0.33104377488307923,0.49450437883141324,0.11502244276845958,-0.4153368475342753,0.3738099873125212,0.36137258477897966,-1.4089707812842074,-0.014921378419684156,-0.452609791466201,-1.5808074677007946,2.0246937438390464,1.847558252278011,-0.06354332109830614,-0.18765369900092121,0.10714635562112104,0.12033883599801788,2,1Item1,1
-1.04533276575864,-1.155098378205434,-0.528506217489638,-1.4473252125519034,-0.5581185527188012,-0.2127738077356103,1.0230102120078222,0.17431783861837813,-0.4606295952518476,0.40915917608911767,0.7611313450421742,-0.7044384761557467,-0.6560190888245557,-0.1558924034564833,-1.5138932867830628,3.208763246080199,2.37821502273422,-0.3960952899682775,-0.6027348496398299,0.8535263072640304,-0.1965792041687011,2,1Item2,1
0.09805642864089537,-1.9149106038815291,0.28971044235673177,-1.2842826814531816,0.245828797707704,-0.04484928897056447,0.7513526218211013,0.7197427705358075,0.597735294741752,-0.010005263363733958,-0.007626693686084747,-0.48868584575049995,-0.25495966066155945,0.7301820675360124,-0.9917948610698408,1.1141464232961733,0.9230583637960393,-0.2510677484098497,0.5254830252359166,0.2984848094565674,-0.7295417424117886,2,1Item3,1
-1.2127055364244517,-1.9896076409041945,2.245859424027837,-0.630252029516358,-0.8159721341554873,0.07832558482739106,0.5584568937458574,2.6326913631926057,0.7277084917436898,-0.8820574196545723,0.9047233205758671,0.7562482556504632,-1.1880898716495745,1.1547389073101737,-0.5607727030687321,0.7030650664559159,0.7767222081063038,0.2890263927937919,-0.3968871295802944,0.6335057094888562,-0.10528617217156622,2,1Item4,1
-2.027644625256426,-2.2677618396969947,3.060949897333145,-0.3947054579336436,0.6349128456115429,0.09723092023402637,0.14113705566454507,1.4682102190959274,0.6236905035166339,-0.24366510873128494,0.39955736364564004,0.4867235342444088,-0.4485093731828444,0.6175311209582569,-1.0709507872122632,-0.4928193956931577,0.5047630087317594,-0.1975446485411159,0.2895242283292642,0.3599032776350907,-0.1999140882284713,2,1Item5,1
-0.575431151448528,-1.81265022228629,0.8534083230322559,-0.2776750963658209,0.4595803115338706,0.07816248708017978,-0.24218129756046053,1.6372450037723518,0.05208951370873769,0.04534024176465453,-0.7632698398811967,0.18216888595077305,-0.0019605986377173447,0.23006567510222836,0.27774682884971247,0.0703152129562042,0.9064624589918038,0.3539519546302416,0.32318408331402776,0.3508680168148835,-0.15003513621711398,2,1Item6,1
-1.2860104739348872,-1.6776801223050377,1.336420312203623,-0.0368484658722688,0.15212770152355554,-0.03493367007647763,2.953928792168749,0.852840594618492,0.8275016557437362,-1.051912221304692,-0.38856056901754177,0.23164127060877643,0.11948118672378515,0.26656971156398074,-1.3869861594108914,-0.3581148961861838,0.7856863293919343,-0.3570693216442456,0.30438561860012375,0.2692839607492778,-0.44561679587777137,2,1Item7,0
-2.0097754055841532,-1.874125833697688,1.4424575019125199,-0.2139462713230243,0.6813257899812712,-0.14040500716076887,-0.21857662353988597,1.9723560956757737,0.770248944032331,-0.17374180119333565,1.8621793959256803,0.8255876328807097,-1.252041519841835,1.2846746602329604,-1.226552428406168,-0.9172917941930452,0.023744132124631046,-0.446905880095574,0.3908424221543762,0.308759493701122,-0.35055537920256874,2,1Item8,0
-1.3377689395966057,-2.1848425158208746,1.796118735793926,-1.02229508277298,-0.06345577547035289,0.1881083014475877,0.301730556946518,2.6633665799539066,0.25627256028877304,0.36406688588224234,-0.12212532537736337,-0.20165111779031566,-0.3611778941204704,0.105915032729161,-0.33278473301500594,0.3175007046633927,1.006492390620309,-0.22617681579287183,-0.03419030301899397,0.2623888224905527,-0.26896097114264017,2,1Item9,1
1.0708287421456246,-1.7524546866261093,-0.610391587488142,-1.0623338609429807,0.5556222074974675,0.2294836473013343,1.8880868372454078,0.848526075772787,2.505211634536221,0.3477803323688823,0.05751754447329088,-0.22065483882993103,-0.7191898969254238,0.9126321425576974,0.052017536666476905,0.6914324232835343,-0.2584108500164185,-0.17707555835426714,0.862620004881752,0.1196501529847157,-0.9093485116527559,2,1Item10,1
-1.6395589621138706,-1.667490113238433,0.1352765774169821,0.43713000180065703,0.4701626828335247,-0.15804100566564322,0.9702516476050312,0.051771300959468095,0.0869176771439854,-0.1334225310940008,-0.7410323476993078,-0.8131326617742635,0.6686974883243836,-0.4803312603078455,-0.8188298198318669,-0.41536088555143774,0.49729778941822894,-0.0025491253146850807,0.17997022019643708,0.5041608446513403,-0.47242269304758394,2,2spl1,1
-1.5277723797881544,-1.3782240067956957,-0.1268783845372827,0.7554184709807034,0.2768047860323082,-0.2606345595390148,0.2305382435048062,0.6469688283111039,0.16868514819425934,0.20304167559532835,0.29968124934381557,0.00056239266812458,0.12152318379522593,0.331832858593897,-1.813780133288905,-0.48761701914516,0.4761479310627368,0.341203757653628,0.710695124344202,0.10078168725158056,-0.12905887646383665,2,2spl2,0
-0.931136941249207,-1.6409151122188306,0.47013489495009303,0.4668340145184909,0.11816176334542092,-0.1505332202307893,0.8648656377430054,0.18404892089516317,0.23465188659928277,-0.3097172426964759,-0.5297111302241226,-0.583331910427854,0.4439041038521405,0.31827026607462544,-1.1171362898103512,-0.16487055011217033,0.02313550031085915,0.537612988713969,0.5295231686143049,-0.02286119601067255,-0.16626515337837508,2,2Item1,1
-0.9662592067991647,-1.5415373681902784,0.15270126601177236,0.5478153073766014,0.23299269263148603,-0.08905897148702863,0.9778945953279453,0.1373821583393578,-0.056470639844564595,1.3448190076644153,0.11422939844389486,-0.09434465483594781,-0.06982430727818707,0.7706887139225278,-0.8781980957034274,0.22535763853860757,-0.837659603636139,0.6554947279186817,-0.06429082855912659,0.09058871337931194,-0.16156323818070722,2,2Item2,0
-1.2203498731672868,-2.102179947383271,2.058701612837522,0.062131588996060645,0.5123602802930532,-2.82280239009245,1.4725496223997814,2.8590484395559304,2.1007173817842655,0.38599204414572386,11.679337553960657,1.9063795102085477,20.364030679619738,1.7820696080047698,5.642479747764437,3.7369638700497583,1.0986014444584558,0.6992448223260972,1.977259184168839,-0.3786306552889928,-0.8914729641317123,2,2Item3,1
-0.09543829452234663,-1.3169059131829723,0.41946730145676075,0.6292833777133761,-0.06388675113030462,-0.026844436291584145,1.1436982842483483,0.574720721665436,0.9525544091088348,0.05816641925375407,-0.2606811680901143,0.06725587849938411,-0.03137981202929966,0.6941156433620558,-0.7619643594171894,-0.5205736592465878,1.0127468060599993,0.022486574995012828,1.082406939576756,-0.16526797598570603,-0.245107840862964,2,2Item4,1
-0.4859018731157296,-1.8921944073839394,1.3031837515481826,0.19958253037309548,-0.2520800897243468,0.08510659356241203,1.9119287963646192,0.62114450863769,1.4678066072328648,-0.3564187060659671,-0.28016707644011773,-0.22224568028399294,-0.1393530086205877,0.8637184135643078,-0.5073195650852435,-0.5509137309878603,0.7795868398615365,-0.2438679717053966,0.7650173213715419,0.0027824282699126994,-0.519762062076955,2,2Item5,0
-1.310396365519749,-1.6974011866864998,0.41372873715854486,0.502114455148677,0.19210708322778425,-0.19868277309646476,-0.3215390682936399,1.548791060672492,0.522914871482428,-0.0023593640923432,1.3635252286240764,0.6800624003284824,-0.9111901552071354,1.9986222882586826,-1.15037241700116,-0.8071690755367158,0.2351453546932686,0.38786235256064394,0.5142946498611491,0.3749201641834562,-0.15947125325694375,2,2Item6,1
-0.9488844721879501,-1.0958616685207512,1.7297708476901061,0.9735618244575175,-0.056079289333389216,0.2661169098775999,1.1949499171550213,0.34456576610856343,0.7577927733523988,2.2016109827795054,-0.0054277999740894,-0.6879426349520269,-0.29165021774595334,0.4616125696759222,0.09592096266482714,-0.33472388865607755,0.11375631183064365,-0.20143756263984183,0.2698445655185419,0.2531035444697266,-0.5307313870971306,2,2Item7,1
-0.6379458300363419,-1.4499098161867892,0.08379143877484026,0.7203090133504713,-0.018582328930087103,-0.057280260997561026,1.163900971861177,0.03314517759728306,0.09955288478512882,1.1415563459826965,-0.32233772714275155,-0.4764707307866232,0.09016376752864204,0.7846929777945328,-0.493752299047237,-0.06026300925560396,0.1600346212152566,0.10055345334115753,0.5399244425235399,-0.03886788418421629,-0.23417162201333663,2,2Item8,0
-3.6838490964748236,-1.9443209575042124,3.1309028141018196,0.6716973594503565,-0.2580750534200161,0.08224839440176504,1.579367668359827,0.5744547337917624,0.9870330066307674,0.6900603389624513,1.461461873861287,0.670245060234143,-0.6391976181616252,0.34629354176263233,-2.6631651882351943,-0.9983901701546161,0.7746251747248748,-0.41983614630599697,0.3097109691519064,-0.08740489011119594,0.37221255313975615,2,2Item9,1
-0.9763500107032245,-1.7299445962783522,0.6271889878189904,-0.3849688619297482,0.14220128870541313,-0.21601378693414527,0.39511447021099977,0.2054768006070735,0.11445827220962114,-0.1440864387031798,-0.399272724873664,-0.500422802121287,0.4450043120675981,-0.13940466563683154,-1.807137014088587,0.5371580671438486,0.6033859908101713,0.12477378475918702,0.7767568138626001,0.10729551425711671,-0.23044162988159253,2,2Item10,1
-1.084512324999649,-0.025789456137387243,-0.5424016911381189,-0.8190099348458141,-1.4927267637886423,-0.48995465787981557,0.07507313653642307,-0.7649518525597978,1.2727472089448697,0.9551860951206385,0.6370352431616351,-1.2022766477605922,-0.27850797852092773,-0.5240789405140445,-1.0095945169673686,1.0886177659152365,1.0096300861587142,0.1586975334315744,0.21924319115426236,0.21067660821942363,-0.5647094792800538,2,3spl1,1
-1.7983266570355485,-2.242201998782866,-1.3703315976684194,-0.1706532341110281,-0.43323893258076696,0.24829554862768374,0.15227050101767023,-0.3249106539552019,-0.21072604635648381,0.5630367041173349,0.6244429799607197,-0.8976211653653206,0.11509816390414947,-0.0802919771304449,-1.550421379332817,0.08596033903535152,1.0299139015843202,0.08201675500957611,-0.33225675804687016,-0.07403424705541622,-0.07596139499470828,2,3Item15,1
-1.43550704763989,-1.0160039722736245,0.1522729250827948,-0.9032220497354163,-0.7418322418312472,-0.25860158604086936,0.026647049542376806,-0.7066375183719061,-0.49929693262826524,0.24255950836245763,0.5379174944622864,-1.3166933801745777,0.04421417648992948,-0.4606725825774091,-1.444863738325501,1.2291669357356516,0.6292547127992035,-0.14017276510716936,-0.36594122584604233,0.09322642679222602,-0.3376125608245692,2,3Item2,1
